ICAO,DATE,ARRS,DEPS,SRC_NA,ARRS_REG,DEPS_REG,HEL,H,M,L,NA
EGLL,2025-11-30,659,655,0,390,385,0,521,793,0,0
EGLL,2025-12-01,649,648,0,381,383,0,515,782,0,0
EGLL,2025-12-02,644,646,0,381,382,0,507,783,0,0
EGLL,2025-12-03,657,654,0,389,386,0,521,790,0,0
EGLL,2025-12-04,667,670,0,406,407,0,512,825,0,0
EGLL,2025-12-05,669,671,0,399,401,0,513,827,0,0
EGLL,2025-12-06,627,631,0,352,356,0,537,721,0,0
EGLL,2025-12-07,665,662,0,393,390,0,524,803,0,0
EGLL,2025-12-08,661,663,0,395,399,0,511,813,0,0
EGLL,2025-12-09,630,628,0,368,364,0,508,750,0,0
EGLL,2025-12-10,660,652,0,389,385,0,522,790,0,0
EGLL,2025-12-11,653,660,0,397,399,0,507,806,0,0
EGLL,2025-12-12,677,673,0,404,402,0,524,826,0,0
EGLL,2025-12-13,622,627,0,352,357,0,532,717,0,0
EGLL,2025-12-14,666,661,0,395,390,0,524,803,0,0
EGLL,2025-12-15,657,656,0,396,398,0,500,813,0,0
EGLL,2025-12-16,649,641,0,385,384,0,503,787,0,0
EGLL,2025-12-17,646,654,0,381,382,0,518,782,0,0
EGLL,2025-12-18,660,660,0,400,397,0,514,806,0,0
EGLL,2025-12-19,670,675,0,404,406,0,516,829,0,0
EGLL,2025-12-20,623,624,0,351,356,0,529,718,0,0
EGLL,2025-12-21,669,664,0,396,391,0,525,808,0,0
EGLL,2025-12-22,664,663,0,400,401,0,512,815,0,0
EGLL,2025-12-23,641,639,0,380,381,0,503,777,0,0
EGLL,2025-12-24,630,628,0,366,371,0,506,752,0,0
EGLL,2025-12-25,478,472,0,229,229,0,481,469,0,0
EGLL,2025-12-26,651,651,0,396,390,0,490,812,0,0
EGLL,2025-12-27,603,621,0,349,355,0,507,717,0,0
EGLL,2025-12-28,664,657,0,394,386,0,519,802,0,0
EGLL,2025-12-29,658,662,0,396,399,0,506,814,0,0
EGLL,2025-12-30,654,654,0,389,389,0,514,794,0,0
EGLL,2025-12-31,629,633,0,363,371,0,508,754,0,0
EHAM,2025-01-01,604,597,0,490,479,11,209,974,7,0
EHAM,2025-01-02,642,647,0,518,528,14,222,1041,12,0
EHAM,2025-01-03,660,654,0,537,532,13,217,1078,6,0
EHAM,2025-01-04,620,624,0,503,500,14,234,983,13,0
EHAM,2025-01-05,574,574,0,451,452,0,225,903,20,0
EHAM,2025-01-06,630,631,0,501,507,14,229,1007,11,0
EHAM,2025-01-07,587,586,0,466,473,13,218,933,9,0
EHAM,2025-01-08,595,598,0,478,479,17,224,942,10,0
EHAM,2025-01-09,601,607,0,478,488,12,226,963,7,0
EHAM,2025-01-10,623,618,0,499,498,14,218,999,10,0
EHAM,2025-01-11,564,556,0,444,433,12,228,873,7,0
EHAM,2025-01-12,613,622,0,493,505,16,229,985,5,0
EHAM,2025-01-13,618,621,0,494,502,14,223,994,8,0
EHAM,2025-01-14,580,574,0,457,459,2,219,926,7,0
EHAM,2025-01-15,509,512,0,397,397,0,221,788,12,0
EHAM,2025-01-16,581,579,0,452,457,0,234,918,8,0
EHAM,2025-01-17,561,564,0,441,445,0,216,900,9,0
EHAM,2025-01-18,533,529,0,411,412,0,224,832,6,0
EHAM,2025-01-19,599,609,0,485,488,0,221,978,9,0
EHAM,2025-01-20,606,597,0,479,478,0,227,969,7,0
EHAM,2025-01-21,560,552,0,438,438,0,216,892,4,0
EHAM,2025-01-22,586,596,0,473,476,12,227,929,14,0
EHAM,2025-01-23,628,625,0,499,502,12,231,992,18,0
EHAM,2025-01-24,612,609,0,489,487,19,224,969,9,0
EHAM,2025-01-25,566,563,0,439,439,17,232,874,6,0
EHAM,2025-01-26,622,627,0,500,506,14,229,992,14,0
EHAM,2025-01-27,631,632,0,505,515,21,224,1011,7,0
EHAM,2025-01-28,597,586,0,469,466,19,226,927,11,0
EHAM,2025-01-29,599,600,0,484,484,15,224,943,17,0
EHAM,2025-01-30,624,626,0,495,503,13,230,996,11,0
EHAM,2025-01-31,657,651,0,532,531,21,233,1038,16,0
EHAM,2025-02-01,545,546,0,424,424,10,231,840,10,0
EHAM,2025-02-02,631,632,0,512,515,16,219,1004,24,0
EHAM,2025-02-03,648,643,0,521,523,16,227,1034,14,0
EHAM,2025-02-04,621,617,0,494,500,18,221,982,17,0
EHAM,2025-02-05,607,612,0,490,494,9,226,971,13,0
EHAM,2025-02-06,638,637,0,513,519,12,227,1027,9,0
EHAM,2025-02-07,644,658,0,526,538,14,225,1052,11,0
EHAM,2025-02-08,583,572,0,453,445,10,235,900,10,0
EHAM,2025-02-09,629,638,0,515,522,10,220,1027,10,0
EHAM,2025-02-10,651,650,0,523,530,14,231,1047,9,0
EHAM,2025-02-11,608,602,0,486,486,0,216,986,8,0
EHAM,2025-02-12,621,620,0,502,501,0,223,1011,7,0
EHAM,2025-02-13,655,664,0,526,538,22,232,1053,12,0
EHAM,2025-02-14,683,668,0,560,546,21,225,1092,13,0
EHAM,2025-02-15,625,633,0,495,506,18,238,992,10,0
EHAM,2025-02-16,651,664,0,531,547,16,222,1066,11,0
EHAM,2025-02-17,681,679,0,554,557,32,228,1084,16,0
EHAM,2025-02-18,639,642,0,513,518,15,223,1035,8,0
EHAM,2025-02-19,646,645,0,529,530,17,219,1040,15,0
EHAM,2025-02-20,669,668,0,539,544,8,233,1083,13,0
EHAM,2025-02-21,687,688,0,563,565,25,224,1106,20,0
EHAM,2025-02-22,634,624,0,506,493,8,234,991,25,0
EHAM,2025-02-23,679,680,0,553,561,11,233,1094,21,0
EHAM,2025-02-24,672,667,0,547,549,18,223,1086,12,0
EHAM,2025-02-25,633,642,0,506,521,21,232,1006,16,0
EHAM,2025-02-26,657,656,0,537,535,21,228,1057,7,0
EHAM,2025-02-27,665,663,0,535,542,25,235,1053,15,0
EHAM,2025-02-28,659,664,0,537,541,20,230,1060,13,0
EHAM,2025-03-01,623,624,0,493,493,12,237,983,15,0
EHAM,2025-03-02,659,664,0,537,543,12,233,1066,12,0
EHAM,2025-03-03,661,655,0,532,537,17,224,1065,10,0
EHAM,2025-03-04,625,618,0,506,507,18,214,991,20,0
EHAM,2025-03-05,663,659,0,541,537,20,228,1058,16,0
EHAM,2025-03-06,677,686,0,552,560,16,232,1103,12,0
EHAM,2025-03-07,689,692,0,565,572,20,220,1129,12,0
EHAM,2025-03-08,618,622,0,491,495,10,234,984,12,0
EHAM,2025-03-09,672,666,0,549,544,14,234,1063,27,0
EHAM,2025-03-10,639,639,0,511,517,18,229,1017,14,0
EHAM,2025-03-11,648,642,0,524,525,20,224,1032,14,0
EHAM,2025-03-12,649,652,0,527,533,12,227,1051,11,0
EHAM,2025-03-13,681,681,0,557,558,15,231,1093,23,0
EHAM,2025-03-14,675,677,0,553,557,16,214,1103,19,0
EHAM,2025-03-15,624,624,0,499,499,13,230,993,12,0
EHAM,2025-03-16,667,676,0,548,555,16,225,1082,20,0
EHAM,2025-03-17,681,675,0,552,552,21,229,1101,5,0
EHAM,2025-03-18,647,646,0,526,531,28,219,1032,14,0
EHAM,2025-03-19,659,655,0,540,535,18,224,1048,23,0
EHAM,2025-03-20,679,692,0,551,563,16,234,1100,21,0
EHAM,2025-03-21,677,666,0,547,548,24,234,1068,17,0
EHAM,2025-03-22,612,625,0,490,494,16,238,973,10,0
EHAM,2025-03-23,679,675,0,557,552,15,230,1092,17,0
EHAM,2025-03-24,682,677,0,549,552,14,230,1106,9,0
EHAM,2025-03-25,634,637,0,510,517,18,224,1012,17,0
EHAM,2025-03-26,634,639,0,519,522,13,223,1023,14,0
EHAM,2025-03-27,676,670,0,550,546,24,228,1084,10,0
EHAM,2025-03-28,677,680,0,551,557,17,225,1104,11,0
EHAM,2025-03-29,598,611,0,474,484,15,235,949,10,0
EHAM,2025-03-30,680,660,0,556,541,17,227,1086,10,0
EHAM,2025-03-31,692,699,0,557,569,17,249,1114,11,0
EHAM,2025-04-01,682,682,0,561,568,19,220,1106,19,0
EHAM,2025-04-02,695,703,0,566,570,19,246,1120,13,0
EHAM,2025-04-03,712,705,0,587,583,23,240,1135,19,0
EHAM,2025-04-04,705,715,0,575,589,15,227,1167,11,0
EHAM,2025-04-05,661,658,0,535,531,17,250,1041,11,0
EHAM,2025-04-06,688,690,0,561,563,17,229,1124,8,0
EHAM,2025-04-07,697,694,0,563,568,16,242,1120,13,0
EHAM,2025-04-08,690,688,0,569,573,29,221,1112,16,0
EHAM,2025-04-09,690,697,0,565,568,22,244,1104,17,0
EHAM,2025-04-10,717,707,0,585,583,23,242,1150,9,0
EHAM,2025-04-11,699,709,0,573,582,10,230,1155,13,0
EHAM,2025-04-12,654,654,0,529,532,16,249,1036,7,0
EHAM,2025-04-13,688,683,0,566,559,14,227,1115,15,0
EHAM,2025-04-14,708,701,0,577,578,22,237,1124,26,0
EHAM,2025-04-15,687,683,0,562,568,21,223,1118,8,0
EHAM,2025-04-16,697,702,0,570,571,18,243,1117,21,0
EHAM,2025-04-17,715,722,0,590,600,17,239,1166,15,0
EHAM,2025-04-18,728,730,0,599,600,17,235,1191,15,0
EHAM,2025-04-19,684,677,0,561,555,18,250,1087,6,0
EHAM,2025-04-20,702,710,0,577,585,6,236,1160,10,0
EHAM,2025-04-21,717,717,0,578,586,8,243,1170,13,0
EHAM,2025-04-22,718,706,0,598,594,14,221,1176,13,0
EHAM,2025-04-23,707,710,0,579,581,10,249,1150,8,0
EHAM,2025-04-24,727,728,0,599,603,9,239,1196,11,0
EHAM,2025-04-25,750,745,0,620,614,17,239,1219,20,0
EHAM,2025-04-26,690,688,0,565,564,18,255,1089,16,0
EHAM,2025-04-27,718,722,0,594,599,12,231,1179,18,0
EHAM,2025-04-28,718,727,0,584,598,20,248,1164,13,0
EHAM,2025-04-29,730,713,0,606,596,19,225,1186,13,0
EHAM,2025-04-30,722,725,0,594,596,21,245,1171,10,0
EHAM,2025-05-01,739,735,0,612,611,18,242,1200,14,0
EHAM,2025-05-02,732,740,0,604,610,20,229,1208,15,0
EHAM,2025-05-03,684,687,0,558,562,12,255,1091,13,0
EHAM,2025-05-04,715,716,0,595,592,14,232,1169,16,0
EHAM,2025-05-05,708,712,0,576,585,15,239,1153,13,0
EHAM,2025-05-06,725,717,0,602,603,18,224,1188,12,0
EHAM,2025-05-07,712,713,0,590,586,14,236,1161,14,0
EHAM,2025-05-08,720,718,0,587,593,15,243,1172,8,0
EHAM,2025-05-09,691,692,0,565,565,13,234,1121,15,0
EHAM,2025-05-10,688,698,0,562,572,19,255,1095,17,0
EHAM,2025-05-11,722,717,0,598,592,15,231,1180,13,0
EHAM,2025-05-12,719,723,0,586,594,13,245,1171,13,0
EHAM,2025-05-13,715,704,0,589,587,12,228,1170,9,0
EHAM,2025-05-14,719,728,0,592,594,23,245,1171,8,0
EHAM,2025-05-15,739,736,0,611,613,15,245,1194,21,0
EHAM,2025-05-16,735,738,0,606,611,15,237,1205,16,0
EHAM,2025-05-17,690,691,0,562,566,11,257,1105,8,0
EHAM,2025-05-18,719,720,0,595,591,11,234,1175,19,0
EHAM,2025-05-19,735,730,0,604,605,12,238,1189,26,0
EHAM,2025-05-20,724,727,0,604,609,20,221,1191,19,0
EHAM,2025-05-21,724,740,0,593,608,14,246,1182,22,0
EHAM,2025-05-22,734,735,0,605,613,21,242,1194,12,0
EHAM,2025-05-23,730,731,0,602,606,16,236,1195,14,0
EHAM,2025-05-24,692,688,0,564,562,8,253,1108,11,0
EHAM,2025-05-25,718,719,0,590,593,10,237,1178,12,0
EHAM,2025-05-26,744,731,0,615,606,17,239,1188,31,0
EHAM,2025-05-27,727,724,0,607,611,13,226,1187,25,0
EHAM,2025-05-28,733,748,0,609,624,17,235,1205,24,0
EHAM,2025-05-29,743,736,0,613,611,18,242,1201,18,0
EHAM,2025-05-30,726,730,0,599,603,16,233,1193,14,0
EHAM,2025-05-31,693,704,0,566,576,11,253,1119,14,0
EHAM,2025-06-01,740,720,0,613,594,12,239,1192,17,0
EHAM,2025-06-02,744,750,0,610,622,26,248,1206,14,0
EHAM,2025-06-03,738,735,0,611,614,26,231,1201,15,0
EHAM,2025-06-04,734,736,0,602,608,17,237,1196,20,0
EHAM,2025-06-05,759,753,0,624,624,13,239,1231,29,0
EHAM,2025-06-06,734,745,0,603,613,8,233,1221,17,0
EHAM,2025-06-07,687,694,0,557,564,12,258,1103,8,0
EHAM,2025-06-08,734,721,0,601,590,15,249,1175,16,0
EHAM,2025-06-09,740,734,0,602,602,15,248,1194,17,0
EHAM,2025-06-10,731,730,0,604,611,23,231,1182,25,0
EHAM,2025-06-11,752,751,0,617,617,19,256,1201,27,0
EHAM,2025-06-12,759,759,0,625,631,23,237,1226,32,0
EHAM,2025-06-13,740,755,0,608,624,20,243,1205,27,0
EHAM,2025-06-14,688,702,0,560,568,12,257,1108,13,0
EHAM,2025-06-15,719,715,0,592,589,10,240,1170,14,0
EHAM,2025-06-16,738,737,0,602,608,14,251,1189,21,0
EHAM,2025-06-17,720,709,0,599,594,19,229,1160,21,0
EHAM,2025-06-18,731,732,0,598,603,17,248,1180,18,0
EHAM,2025-06-19,741,741,0,610,621,21,237,1198,26,0
EHAM,2025-06-20,732,740,0,606,611,18,233,1198,23,0
EHAM,2025-06-21,695,705,0,561,575,23,261,1104,12,0
EHAM,2025-06-22,648,644,0,524,521,18,229,1044,1,0
EHAM,2025-06-23,617,618,0,487,493,27,244,964,0,0
EHAM,2025-06-24,660,635,0,536,515,40,229,1026,0,0
EHAM,2025-06-25,649,678,0,523,545,29,253,1045,0,0
EHAM,2025-06-26,653,649,0,522,522,25,249,1026,2,0
EHAM,2025-06-27,701,694,0,575,567,12,234,1137,12,0
EHAM,2025-06-28,677,683,0,550,554,13,254,1087,6,0
EHAM,2025-06-29,723,719,0,591,589,11,244,1178,9,0
EHAM,2025-06-30,722,736,0,589,602,13,253,1181,11,0
EHAM,2025-07-01,717,702,0,592,583,11,227,1173,8,0
EHAM,2025-07-02,715,716,0,580,580,16,253,1146,16,0
EHAM,2025-07-03,716,717,0,584,588,20,239,1165,9,0
EHAM,2025-07-04,731,734,0,594,595,17,247,1184,17,0
EHAM,2025-07-05,692,690,0,561,560,15,259,1093,15,0
EHAM,2025-07-06,724,720,0,592,587,12,248,1170,14,0
EHAM,2025-07-07,735,742,0,599,609,7,259,1194,17,0
EHAM,2025-07-08,730,712,0,601,589,11,237,1172,22,0
EHAM,2025-07-09,730,733,0,595,602,18,248,1183,14,0
EHAM,2025-07-10,744,754,0,607,621,15,251,1219,13,0
EHAM,2025-07-11,757,768,0,621,631,17,250,1240,18,0
EHAM,2025-07-12,697,697,0,565,568,15,261,1102,16,0
EHAM,2025-07-13,742,751,0,608,615,12,254,1213,14,0
EHAM,2025-07-14,752,743,0,612,611,22,257,1206,10,0
EHAM,2025-07-15,721,720,0,593,593,13,237,1173,18,0
EHAM,2025-07-16,740,734,0,599,596,14,261,1192,7,0
EHAM,2025-07-17,746,753,0,614,623,12,245,1226,16,0
EHAM,2025-07-18,759,758,0,618,619,18,248,1233,18,0
EHAM,2025-07-19,693,693,0,561,562,10,258,1106,12,0
EHAM,2025-07-20,729,736,0,592,604,8,244,1208,5,0
EHAM,2025-07-21,721,720,0,587,586,12,249,1170,10,0
EHAM,2025-07-22,740,735,0,608,606,19,242,1197,17,0
EHAM,2025-07-23,734,739,0,595,601,18,254,1191,10,0
EHAM,2025-07-24,744,744,0,607,614,18,242,1215,13,0
EHAM,2025-07-25,749,756,0,611,620,18,249,1227,11,0
EHAM,2025-07-26,700,695,0,567,557,12,262,1113,8,0
EHAM,2025-07-27,730,727,0,592,591,11,253,1177,16,0
EHAM,2025-07-28,747,750,0,609,618,13,257,1211,16,0
EHAM,2025-07-29,729,721,0,598,597,16,236,1188,10,0
EHAM,2025-07-30,713,720,0,576,581,12,256,1149,16,0
EHAM,2025-07-31,748,741,0,606,603,21,251,1201,16,0
EHAM,2025-08-01,727,737,0,590,605,11,243,1197,13,0
EHAM,2025-08-02,697,689,0,568,561,14,250,1107,15,0
EHAM,2025-08-03,723,735,0,587,599,10,252,1186,10,0
EHAM,2025-08-04,734,734,0,593,598,13,264,1185,6,0
EHAM,2025-08-05,720,723,0,590,594,15,242,1178,8,0
EHAM,2025-08-06,728,722,0,590,585,15,262,1163,10,0
EHAM,2025-08-07,746,752,0,611,620,12,252,1215,19,0
EHAM,2025-08-08,750,753,0,606,616,13,253,1221,16,0
EHAM,2025-08-09,694,693,0,562,558,12,262,1099,14,0
EHAM,2025-08-10,750,738,0,613,604,15,249,1204,20,0
EHAM,2025-08-11,742,750,0,603,617,13,256,1209,14,0
EHAM,2025-08-12,718,719,0,587,590,12,241,1178,6,0
EHAM,2025-08-13,742,741,0,601,601,16,255,1203,9,0
EHAM,2025-08-14,738,734,0,598,601,10,258,1198,6,0
EHAM,2025-08-15,748,755,0,609,620,15,248,1235,5,0
EHAM,2025-08-16,704,702,0,569,569,14,263,1117,12,0
EHAM,2025-08-17,741,738,0,609,603,12,246,1208,13,0
EHAM,2025-08-18,741,736,0,604,604,15,250,1195,17,0
EHAM,2025-08-19,731,735,0,599,605,14,240,1197,15,0
EHAM,2025-08-20,736,734,0,598,599,24,254,1178,14,0
EHAM,2025-08-21,755,750,0,613,617,15,256,1214,20,0
EHAM,2025-08-22,742,752,0,604,616,15,241,1223,15,0
EHAM,2025-08-23,702,703,0,568,566,16,271,1108,10,0
EHAM,2025-08-24,743,739,0,606,603,12,248,1204,18,0
EHAM,2025-08-25,743,747,0,601,613,12,263,1202,13,0
EHAM,2025-08-26,738,737,0,606,607,12,243,1208,12,0
EHAM,2025-08-27,749,741,0,611,603,15,261,1203,11,0
EHAM,2025-08-28,753,755,0,614,618,14,256,1216,22,0
EHAM,2025-08-29,760,745,0,618,612,9,252,1219,25,0
EHAM,2025-08-30,704,711,0,570,575,12,270,1114,19,0
EHAM,2025-08-31,745,757,0,608,623,22,249,1208,23,0
EHAM,2025-09-01,758,755,0,621,621,10,256,1228,19,0
EHAM,2025-09-02,726,725,0,597,598,9,242,1186,14,0
EHAM,2025-09-03,723,726,0,587,590,12,255,1174,8,0
EHAM,2025-09-04,732,738,0,599,606,15,246,1202,7,0
EHAM,2025-09-05,752,752,0,611,615,17,254,1220,13,0
EHAM,2025-09-06,707,705,0,573,574,15,266,1120,11,0
EHAM,2025-09-07,741,732,0,605,600,18,246,1199,10,0
EHAM,2025-09-08,742,750,0,606,616,16,258,1209,9,0
EHAM,2025-09-09,731,725,0,602,601,12,238,1198,8,0
EHAM,2025-09-10,635,627,0,510,511,7,224,1021,10,0
EHAM,2025-09-11,745,756,0,616,623,12,248,1225,16,0
EHAM,2025-09-12,744,753,0,607,617,14,248,1225,10,0
EHAM,2025-09-13,695,699,0,562,564,10,270,1104,10,0
EHAM,2025-09-14,737,724,0,597,594,7,248,1194,12,0
EHAM,2025-09-15,715,701,0,578,568,8,254,1148,6,0
EHAM,2025-09-16,678,687,0,547,558,12,250,1091,12,0
EHAM,2025-09-17,642,642,0,520,526,10,223,1039,12,0
EHAM,2025-09-18,750,751,0,616,617,10,262,1212,17,0
EHAM,2025-09-19,750,757,0,619,624,19,244,1225,19,0
EHAM,2025-09-20,693,701,0,560,565,11,269,1105,9,0
EHAM,2025-09-21,737,731,0,604,602,8,246,1205,9,0
EHAM,2025-09-22,738,732,0,601,599,11,265,1184,10,0
EHAM,2025-09-23,738,723,0,611,604,18,245,1185,13,0
EHAM,2025-09-24,606,628,0,488,505,14,228,980,12,0
EHAM,2025-09-25,763,750,0,625,616,9,262,1228,14,0
EHAM,2025-09-26,735,757,0,603,623,16,246,1214,16,0
EHAM,2025-09-27,694,694,0,562,562,12,266,1098,12,0
EHAM,2025-09-28,731,724,0,599,592,13,244,1177,21,0
EHAM,2025-09-29,697,705,0,557,573,16,256,1117,13,0
EHAM,2025-09-30,735,730,0,604,601,10,244,1198,13,0
EHAM,2025-10-01,738,729,0,599,598,18,253,1179,17,0
EHAM,2025-10-02,732,746,0,606,618,22,250,1197,9,0
EHAM,2025-10-03,746,729,0,611,600,13,239,1210,13,0
EHAM,2025-10-04,590,598,0,460,467,8,267,903,10,0
EHAM,2025-10-05,714,710,0,582,581,12,246,1149,17,0
EHAM,2025-10-06,726,728,0,591,600,20,252,1168,14,0
EHAM,2025-10-07,709,705,0,581,584,12,236,1150,16,0
EHAM,2025-10-08,733,731,0,598,595,16,258,1171,19,0
EHAM,2025-10-09,744,751,0,611,622,20,251,1210,14,0
EHAM,2025-10-10,746,744,0,611,613,12,240,1225,13,0
EHAM,2025-10-11,693,700,0,561,566,16,265,1100,12,0
EHAM,2025-10-12,742,739,0,606,603,8,253,1202,18,0
EHAM,2025-10-13,729,729,0,589,594,11,257,1179,11,0
EHAM,2025-10-14,696,698,0,572,580,10,235,1140,9,0
EHAM,2025-10-15,725,714,0,586,578,11,262,1156,10,0
EHAM,2025-10-16,746,749,0,612,613,21,252,1207,15,0
EHAM,2025-10-17,749,756,0,609,619,8,250,1232,15,0
EHAM,2025-10-18,700,701,0,563,571,13,267,1110,11,0
EHAM,2025-10-19,728,737,0,595,602,7,252,1191,15,0
EHAM,2025-10-20,732,718,0,597,587,9,255,1178,8,0
EHAM,2025-10-21,714,720,0,583,592,18,251,1153,12,0
EHAM,2025-10-22,738,728,0,599,593,22,266,1169,9,0
EHAM,2025-10-23,661,638,0,522,504,10,258,1022,9,0
EHAM,2025-10-24,708,736,0,570,603,12,253,1159,20,0
EHAM,2025-10-25,692,705,0,556,572,12,275,1101,9,0
EHAM,2025-10-26,711,704,0,587,581,12,235,1150,18,0
EHAM,2025-10-27,649,647,0,524,527,13,223,1045,15,0
EHAM,2025-10-28,638,640,0,519,525,19,222,1026,11,0
EHAM,2025-10-29,652,648,0,529,525,18,232,1042,8,0
EHAM,2025-10-30,670,663,0,541,541,12,233,1078,10,0
EHAM,2025-10-31,663,678,0,546,557,14,226,1091,10,0
EHAM,2025-11-01,597,606,0,464,471,14,250,933,6,0
EHAM,2025-11-02,665,655,0,532,528,10,233,1068,9,0
EHAM,2025-11-03,671,671,0,541,545,10,222,1101,9,0
EHAM,2025-11-04,653,640,0,525,522,17,223,1040,13,0
EHAM,2025-11-05,658,663,0,535,544,13,223,1069,16,0
EHAM,2025-11-06,690,690,0,558,558,12,239,1105,24,0
EHAM,2025-11-07,656,666,0,533,545,10,227,1065,20,0
EHAM,2025-11-08,605,608,0,473,471,13,248,939,13,0
EHAM,2025-11-09,658,661,0,531,538,12,225,1071,11,0
EHAM,2025-11-10,680,677,0,549,554,14,229,1103,11,0
EHAM,2025-11-11,632,631,0,502,505,18,231,1008,6,0
EHAM,2025-11-12,647,648,0,521,524,11,228,1045,11,0
EHAM,2025-11-13,669,666,0,539,543,11,228,1083,13,0
EHAM,2025-11-14,673,679,0,546,553,5,236,1099,12,0
EHAM,2025-11-15,596,591,0,467,458,2,245,933,7,0
EHAM,2025-11-16,652,659,0,521,529,13,232,1055,11,0
EHAM,2025-11-17,666,657,0,535,531,25,230,1061,7,0
EHAM,2025-11-18,634,629,0,506,507,24,225,990,24,0
EHAM,2025-11-19,627,630,0,502,510,5,226,1018,8,0
EHAM,2025-11-20,657,664,0,526,538,11,229,1062,19,0
EHAM,2025-11-21,662,662,0,537,541,14,232,1064,14,0
EHAM,2025-11-22,592,589,0,459,456,8,245,922,6,0
EHAM,2025-11-23,636,639,0,503,507,6,235,1020,14,0
EHAM,2025-11-24,661,659,0,540,542,14,213,1075,18,0
EHAM,2025-11-25,622,610,0,500,496,14,215,983,20,0
EHAM,2025-11-26,629,637,0,503,510,12,237,995,22,0
EHAM,2025-11-27,652,653,0,518,530,0,235,1052,18,0
EHAM,2025-11-28,645,651,0,525,530,7,231,1049,9,0
EHAM,2025-11-29,591,585,0,454,456,6,251,909,10,0
EHAM,2025-11-30,646,643,0,516,517,8,229,1043,9,0
EHAM,2025-12-01,650,643,0,521,516,16,228,1040,9,0
EHAM,2025-12-02,612,601,0,485,483,17,230,948,18,0
EHAM,2025-12-03,622,632,0,496,504,17,230,992,15,0
EHAM,2025-12-04,644,643,0,512,516,10,239,1024,14,0
EHAM,2025-12-05,611,629,0,488,508,4,230,997,9,0
EHAM,2025-12-06,582,580,0,450,449,10,245,903,4,0
EHAM,2025-12-07,638,633,0,500,502,2,240,1020,9,0
EHAM,2025-12-08,655,655,0,528,531,16,227,1053,14,0
EHAM,2025-12-09,619,619,0,493,502,15,225,982,16,0
EHAM,2025-12-10,651,651,0,525,522,21,234,1022,25,0
EHAM,2025-12-11,657,644,0,521,516,8,243,1032,18,0
EHAM,2025-12-12,658,653,0,537,533,14,228,1049,20,0
EHAM,2025-12-13,583,597,0,450,462,10,250,905,15,0
EHAM,2025-12-14,645,639,0,507,510,8,244,1020,12,0
EHAM,2025-12-15,639,654,0,514,529,8,223,1049,13,0
EHAM,2025-12-16,632,627,0,499,507,15,228,1007,9,0
EHAM,2025-12-17,648,645,0,518,518,18,239,1030,6,0
EHAM,2025-12-18,678,676,0,540,544,14,245,1080,15,0
EHAM,2025-12-19,691,696,0,564,573,16,232,1118,21,0
EHAM,2025-12-20,579,583,0,447,448,0,244,909,9,0
EHAM,2025-12-21,664,665,0,528,538,10,243,1069,7,0
EHAM,2025-12-22,661,656,0,535,532,20,221,1072,4,0
EHAM,2025-12-23,628,620,0,497,499,21,232,986,9,0
EHAM,2025-12-24,606,600,0,480,476,14,234,957,1,0
EHAM,2025-12-25,537,528,0,407,401,10,223,825,7,0
EHAM,2025-12-26,631,646,0,510,525,10,221,1037,9,0
EHAM,2025-12-27,604,615,0,471,477,12,245,943,19,0
EHAM,2025-12-28,630,631,0,500,507,14,225,1009,13,0
EHAM,2025-12-29,655,663,0,529,536,17,222,1073,6,0
EHAM,2025-12-30,641,632,0,515,514,20,223,1020,10,0
EHAM,2025-12-31,616,623,0,497,501,13,217,997,12,0
LEBL,2025-01-01,411,421,0,369,377,0,46,785,1,0
LEBL,2025-01-02,466,475,0,420,431,0,58,874,9,0
LEBL,2025-01-03,479,493,0,437,445,0,57,906,9,0
LEBL,2025-01-04,424,425,0,379,381,0,55,783,11,0
LEBL,2025-01-05,464,460,0,413,413,0,50,867,7,0
LEBL,2025-01-06,462,465,0,420,422,0,52,870,5,0
LEBL,2025-01-07,408,397,0,365,358,0,54,742,9,0
LEBL,2025-01-08,350,358,0,311,317,0,53,648,7,0
LEBL,2025-01-09,380,373,0,338,332,0,61,687,5,0
LEBL,2025-01-10,408,414,0,366,370,0,56,758,8,0
LEBL,2025-01-11,327,324,0,285,279,0,61,587,3,0
LEBL,2025-01-12,403,407,0,357,362,0,47,760,3,0
LEBL,2025-01-13,395,395,0,354,357,0,51,735,4,0
LEBL,2025-01-14,295,297,0,260,261,0,53,529,10,0
LEBL,2025-01-15,313,319,0,279,282,0,49,577,6,0
LEBL,2025-01-16,360,359,0,316,319,0,59,654,6,0
LEBL,2025-01-17,429,438,0,384,392,0,57,801,9,0
LEBL,2025-01-18,348,346,0,306,301,0,58,628,8,0
LEBL,2025-01-19,429,418,0,381,372,0,48,792,7,0
LEBL,2025-01-20,427,416,0,388,378,0,49,787,7,0
LEBL,2025-01-21,315,315,0,275,275,0,53,570,7,0
LEBL,2025-01-22,361,377,0,326,337,0,50,665,23,0
LEBL,2025-01-23,381,394,0,339,353,0,59,703,13,0
LEBL,2025-01-24,446,452,0,402,407,0,55,830,13,0
LEBL,2025-01-25,341,349,0,301,305,0,56,631,3,0
LEBL,2025-01-26,437,425,0,391,380,0,48,809,5,0
LEBL,2025-01-27,406,418,0,366,379,0,49,766,9,0
LEBL,2025-01-28,322,312,0,285,277,0,54,568,12,0
LEBL,2025-01-29,346,348,0,310,310,0,50,641,3,0
